Geneid	3FG1	3FG2	3FG3	3FS1	3FS2	3FS3	3MG1	3MG2	3MG3	3MS1	3MS2	3MS3	3WM1	3WM2	3WM3
remanei_genome_00018611	25803	29000	22398	27572	21100	31465	26606	14889	16895	20191	21363	14723	21673	21694	19897
remanei_genome_00018613	188	242	387	1714	1884	7164	266	224	392	1461	12771	3674	10252	9638	7937
remanei_genome_00018615	30841	26722	17422	18409	13270	13427	8902	5949	7632	5374	8856	7004	14417	12899	12513
remanei_genome_00018618	10165	9876	8188	11848	10929	21239	7223	4722	4986	9024	13262	7083	8627	8684	7469
remanei_genome_00018619	13662	9046	4831	10991	5348	5806	6614	4824	7910	4294	8116	7334	24386	13920	20910
remanei_genome_00018622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00018624	2523	765	545	14080	4176	6068	1965	840	936	14635	7973	3519	4769	5193	3647
remanei_genome_00018625	8673	8190	6774	8340	5945	17479	2004	1050	1589	6018	8820	3031	3122	3231	2534
remanei_genome_00018626	15282	13937	13334	13568	10192	14551	14202	9913	8337	10809	11109	5433	8492	8201	6948
remanei_genome_00018627	17429	16613	11065	11091	8493	7178	3820	1769	3101	1743	2705	2490	4311	4204	4338
remanei_genome_00018630	34176	35745	28615	28832	24020	26149	12017	5296	8114	8317	9601	7214	14178	13682	13960
remanei_genome_00018631	26664	22118	14800	20337	15279	12235	8457	3964	6074	31375	20048	12683	10885	11005	10209
remanei_genome_00018633	566	214	308	1209	584	1586	1810	1108	1270	986	1434	928	1140	1192	1092
remanei_genome_00018634	632	856	710	902	778	707	720	1037	804	729	1315	710	1517	1534	1004
remanei_genome_00018635	874	525	443	2503	1710	3290	2018	1109	1886	3255	4987	3554	13365	12653	11496
remanei_genome_00018638	1133	1112	1138	1580	1381	2581	490	240	307	1864	2804	1026	6683	6629	4663
remanei_genome_00018641	31440	37108	34381	25057	23273	32802	6928	3096	4466	3250	2735	2895	2484	3110	4926
remanei_genome_00018643	25136	24604	25757	18629	17543	23752	5595	3085	3637	2684	2660	2196	2661	2684	3061
remanei_genome_00018645	88	30	32	289	130	450	130	94	81	418	562	500	762	696	578
remanei_genome_00018646	28	16	12	333	116	280	73	72	20	10536	9616	4932	1534	1809	1125
remanei_genome_00018648	37863	34268	33199	24523	24403	26263	68548	58539	36471	23677	34035	20373	19252	17556	15558
remanei_genome_00018649	421465	414129	360636	315115	240411	379670	204375	148116	149298	181755	344107	139117	218497	230331	180173
remanei_genome_00018651	2963	189	413	749	136	114	56329	30848	36371	12963	19481	13036	20344	14393	15138
remanei_genome_00018629	4212	4858	4870	4070	3678	5881	2421	1915	1662	1586	2462	1043	1065	1127	1098
remanei_genome_00018632	835	659	733	5455	4507	12007	1248	1087	1093	8188	9697	7766	6268	5065	4171
remanei_genome_00018636	298	156	288	900	608	2076	1732	1037	1086	1256	2213	1052	1131	1131	917
remanei_genome_00018637	5969	6492	7004	5976	5246	9731	989	606	523	1258	977	753	1155	946	931
remanei_genome_00018639	115	113	128	637	333	1165	256	214	230	1479	2335	661	2323	2828	2006
remanei_genome_00018640	46	71	33	59	37	147	51	41	48	159	294	64	444	466	409
remanei_genome_00018642	18160	16548	7013	12995	8302	8650	3052	1995	3456	3611	6986	5747	17453	13397	14588
remanei_genome_00018644	3813	4592	3806	13160	13366	30122	5395	4047	4018	15853	39341	24538	61225	60782	48514
remanei_genome_00018647	508	312	337	825	565	1363	603	335	313	1155	1076	646	1778	1959	1720
remanei_genome_00018650	48791	44921	24492	30270	20776	19623	1715	822	1856	1425	1902	1794	7117	7277	10800
remanei_genome_00018652	4038	4284	4147	4205	3827	5791	2964	1573	1846	2702	4205	2511	2832	2351	1988
remanei_genome_00018653	15015	15265	8090	11446	6940	9098	3213	2144	3403	3501	6072	4110	13754	12139	12289
remanei_genome_00018655	35650	38311	24531	17626	16689	17805	6158	3836	6311	3789	6743	4986	11044	8368	9480
remanei_genome_00018656	38912	35226	27325	51338	35724	45736	17752	12664	10488	45775	33385	23310	33262	38452	29820
remanei_genome_00018657	14606	15672	14240	20952	21218	43889	10736	9840	8634	16371	24016	9380	11793	10993	8914
remanei_genome_00018658	23249	21517	16259	20740	14641	23203	10416	8304	13904	14075	25100	16277	36084	32655	26254
remanei_genome_00018659	17606	16123	9202	12358	8960	8075	8113	3896	6216	3472	4186	4038	5461	4290	5405
remanei_genome_00018661	54086	56755	54105	38656	35639	44021	5176	2148	3467	3297	2492	3234	2906	3287	5444
remanei_genome_00018662	1354	1125	191	2121	845	1214	264	273	604	1035	1239	1049	5782	4064	4663
remanei_genome_00018663	5499	4943	2444	5807	2677	3450	1772	1165	2117	2861	3960	3287	13948	12819	10891
remanei_genome_00018665	627	517	414	534	487	582	1500	1216	1291	639	846	585	856	645	586
remanei_genome_00018667	37990	36853	28197	23436	18841	18541	44908	25987	28798	11552	17102	12173	15697	12463	14616
remanei_genome_00018670	22253	22711	18756	13781	14127	14126	6705	4729	4546	6018	7009	5463	7297	7506	5924
remanei_genome_00018671	76151	73597	79321	135248	126372	280108	52857	55991	37178	91435	162542	72277	67617	77387	66055
remanei_genome_00018672	61925	69865	75435	27871	33083	35525	19704	13719	16952	8096	13896	11207	20243	17521	18976
remanei_genome_00018674	32162	28590	14491	19729	12795	10707	5586	2240	4365	2440	3433	3147	4128	3493	5328
remanei_genome_00018678	50431	59936	60636	36301	41110	56199	25346	25732	20692	15507	30364	13992	16615	16866	13880
remanei_genome_00018654	18700	15460	6360	16831	7514	7745	7410	5072	8732	6426	8602	6657	20810	16400	21247
remanei_genome_00018660	68163	55214	32620	42552	27999	27580	13910	7063	13333	6038	9876	10023	14684	11989	18293
remanei_genome_00018664	244	162	147	1435	194	287	996	922	838	38856	30237	20725	13989	16769	10556
remanei_genome_00018666	5911	5787	5055	4109	3569	4000	3633	2424	2544	1224	2041	1081	1378	1384	1450
remanei_genome_00018668	11558	8050	7732	8154	5150	6697	2391	1557	2479	2529	3498	3056	6824	5693	5975
remanei_genome_00018669	818	559	428	786	463	604	140	150	192	194	341	231	437	401	536
remanei_genome_00018673	24525	31185	9968	16884	11591	13857	1711	2155	3322	1025	1929	1935	3800	2289	4621
remanei_genome_00018675	545	770	1038	2041	2559	9294	1928	1445	1333	1639	28564	2294	19409	27378	24996
remanei_genome_00018676	366	354	306	1882	1474	4028	290	182	272	3316	3072	1341	4061	4574	3297
remanei_genome_00018682	121279	125439	64510	76326	57119	51422	17060	10168	12983	7321	7526	8286	11173	11846	16453
remanei_genome_00018685	1271	811	1848	4127	4892	18532	947	939	1353	3026	10970	4209	5830	6878	5808
remanei_genome_00018686	48	63	170	424	190	3726	14	60	108	751	27608	1262	23540	36189	23864
remanei_genome_00018688	4	2	0	75	21	1069	3	6	16	72	3072	106	3490	4347	3858
remanei_genome_00018690	4	5	0	57	14	170	4	3	9	116	2898	101	9770	12453	7540
remanei_genome_00018691	3316	2350	1579	19747	18722	28321	3820	2552	1762	25114	10670	7372	3271	4358	3036
remanei_genome_00018692	610	574	447	2072	2072	5009	1568	1516	1070	1432	3692	1488	1208	1357	1220
remanei_genome_00018694	71223	83107	71342	46126	47173	53334	31504	21516	23361	14039	17256	12762	17258	15554	15984
remanei_genome_00018695	31150	34593	36091	21027	21175	22776	13516	8797	8714	7315	8405	5826	8086	8051	7357
remanei_genome_00018697	40923	32494	33043	22274	18808	20718	8013	4386	6343	5884	9165	6817	10614	8107	11028
remanei_genome_00018699	1480	16	118	322	14	20	30069	24114	26752	6827	14155	9667	11838	10171	9519
remanei_genome_00018677	40076	37324	19726	21543	15780	14456	922	449	1497	947	758	2093	3575	3120	5535
remanei_genome_00018679	13191	11674	11233	11156	9334	16560	44866	25243	33653	12388	19373	13646	18621	16468	14897
remanei_genome_00018680	51003	42352	27867	32500	21576	23427	11978	7408	11233	9612	14338	12339	24859	21469	23210
remanei_genome_00018681	26410	19930	10168	16621	10170	9848	901	471	1336	1662	1892	2329	5902	4976	6588
remanei_genome_00018683	1279	908	455	2555	1130	1297	811	561	1059	2211	3148	2358	13080	8714	10695
remanei_genome_00018684	1524	1063	2843	4964	6465	25481	1203	1291	1865	3473	14743	5505	7680	8197	6319
remanei_genome_00018687	2	0	0	52	18	36	8	2	10	20	43	6	8	34	11
remanei_genome_00018689	10	16	12	42	14	116	28	24	17	74	2588	73	6366	9678	5756
remanei_genome_00018693	22623	27313	23989	17772	17404	21297	8229	4317	5123	4539	6296	4489	6311	5741	5906
remanei_genome_00018696	46635	44247	27076	27426	22919	21699	13978	8096	10238	6678	13570	10267	18989	16563	16621
remanei_genome_00018698	172	118	145	785	335	917	259	178	207	864	463	276	7748	9439	6622
remanei_genome_00018700	90	34	32	304	270	604	20	128	48	110	2201	924	1904	2336	1596
remanei_genome_00018701	181	96	48	1177	704	1117	148	66	83	910	973	669	1863	2151	1266
remanei_genome_00018704	22	51	40	209	264	429	24	82	107	212	835	411	375	309	350
remanei_genome_00018706	52775	50008	37325	38850	28039	27740	44671	30624	31133	19253	28403	18162	38559	34078	33742
remanei_genome_00018710	2060	41	210	502	68	58	43329	35492	31074	11352	20931	10658	12386	9290	9722
remanei_genome_00018712	80650	86129	82301	64159	57058	70783	63709	29500	35922	27415	32657	24862	32685	31141	30976
remanei_genome_00018714	29783	23135	10862	24253	12878	13363	10890	4853	8145	7552	7315	7011	15672	12499	14936
remanei_genome_00018715	27335	24050	13768	16381	12793	9093	6497	3004	4078	3682	3511	3748	5872	5397	5373
remanei_genome_00018702	292	268	371	1709	1241	4312	339	425	651	3026	7942	6675	16003	11771	13383
remanei_genome_00018703	281	235	204	1069	580	1521	223	271	531	942	4348	4101	9620	5886	6295
remanei_genome_00018705	290	185	70	1849	549	1567	1006	1105	1355	1792	7303	6501	23989	10136	16142
remanei_genome_00018707	9182	185	932	2240	164	340	214110	190702	159217	53648	98768	64714	61617	52114	43692
remanei_genome_00018708	4664	6232	12126	51343	46261	218031	3249	7204	7239	37419	200352	121209	102975	80453	72892
remanei_genome_00018709	48522	37380	21615	34729	20647	21508	13986	7839	13186	10452	18178	14098	34641	30556	31516
remanei_genome_00018711	36762	37833	36828	35013	29489	46514	14266	8891	8904	16633	19957	8322	10982	10777	10166
remanei_genome_00018713	30345	20036	19022	34690	19999	34780	32614	24536	20888	36903	34661	17473	17494	15892	13998
remanei_genome_00018716	328144	275531	196316	212672	145088	158692	73167	39006	58321	32246	52509	47244	58969	52290	69689
remanei_genome_00018717	19962	21033	14029	17534	13169	12963	1472	702	1225	1877	2384	2304	5531	5060	6248
remanei_genome_00018719	31397	31252	27446	21013	20648	20657	9985	4710	6782	6711	8790	6936	12862	11400	11568
remanei_genome_00018721	178	4	46	38	14	42	2311	1863	2230	590	10637	1348	1590	1776	1277
remanei_genome_00018722	20848	22628	19042	15172	13247	12544	6005	2790	3478	3506	3379	3274	4160	4406	4527
remanei_genome_00018724	648	46	156	225	50	84	16127	12507	11611	3482	8327	4025	5566	4302	4027
remanei_genome_00018727	76416	74372	61720	52152	48976	55163	35840	17250	25121	20172	29030	19349	29622	26137	26546
remanei_genome_00018728	39465	31102	31533	25131	18109	24452	11000	4894	7812	7884	8828	6462	19649	15801	15699
remanei_genome_00018730	4502	150	538	1616	260	147	96748	56153	59657	24402	36710	25693	29111	23011	21636
remanei_genome_00018731	761	842	443	975	558	648	340	157	197	1320	644	707	3815	3477	2322
remanei_genome_00018732	28280	31550	21289	17108	16198	18377	12578	7230	9182	5717	12586	7858	16896	15316	15426
remanei_genome_00018733	76	75	52	144	80	154	22	34	20	167	190	132	204	111	142
remanei_genome_00018718	23363	26943	24043	16008	16171	17332	5327	3552	4196	2376	3141	2449	2382	2644	3251
remanei_genome_00018720	2404	1712	2228	2399	1584	3067	1456	566	1143	2753	3532	2415	13825	13725	14087
remanei_genome_00018723	26515	24757	18390	15518	12277	13153	23198	15009	16810	6450	10717	7064	9173	8213	8771
remanei_genome_00018725	6917	5724	5424	6555	4940	7723	3942	1622	2046	4582	3524	2087	2590	2460	2444
remanei_genome_00018726	25151	24518	15563	16945	12984	11385	2995	1160	2157	3109	3246	2856	6891	6025	6901
remanei_genome_00018729	45804	50898	45972	36028	31749	44285	8908	5259	6201	6347	8823	4411	6930	6736	6368
remanei_genome_00018734	2640	1333	2078	4301	2631	5965	3387	1454	2394	7909	5571	4180	9051	7193	5804
remanei_genome_00018735	961	747	457	1057	491	525	2973	1522	2086	1277	1191	721	1166	1072	922
remanei_genome_00018736	147921	127745	101667	80716	68480	73362	31032	17008	25254	15814	25887	23809	25623	21536	25497
remanei_genome_00018738	47136	39547	27383	34634	22948	24117	19711	8857	13561	12482	13680	10707	20553	18405	19691
remanei_genome_00018740	43123	44008	32270	31974	26950	26350	4338	1444	3402	2909	2101	2546	4388	4696	5751
remanei_genome_00018741	45645	33271	18221	32429	16093	16754	13827	10936	19587	11559	22893	17775	61391	38832	51760
remanei_genome_00018742	13916	166	1288	3543	166	160	345780	288755	207946	90179	128017	87747	79101	63896	58329
remanei_genome_00018743	125	65	50	747	359	909	271	106	190	1148	1354	846	4018	4346	3889
remanei_genome_00018737	2505	3186	1468	1870	1217	1723	769	750	760	365	707	504	708	506	756
remanei_genome_00018739	12001	14109	10199	9676	9469	9762	3678	1610	2417	3615	4024	3280	6735	7336	5764
remanei_genome_00018744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00018745	1944	12	200	456	18	42	48755	32580	27386	12214	17100	11010	12295	10134	8449
remanei_genome_00018746	723	52	108	278	58	139	16601	6272	9123	4766	7556	4082	4239	2364	2566
remanei_genome_00018747	12821	13273	5989	10947	6617	7454	4345	3329	4009	4233	6260	5859	13295	11051	11738
remanei_genome_00018750	31198	350	3789	9491	330	479	803082	500704	483284	205226	332969	211838	219366	154970	153131
remanei_genome_00018753	17615	15325	11300	13142	9513	8583	6586	2889	4362	3594	3890	2700	4915	5326	4764
remanei_genome_00018754	255	269	208	2761	2629	6566	460	329	299	2874	3470	1836	748	750	555
remanei_genome_00018757	2931	769	643	12908	7775	9429	5349	1912	1544	29273	12598	9666	4088	4127	3638
remanei_genome_00018758	404	1	56	114	26	4	10278	8403	8049	2196	4387	2198	2718	1646	2080
remanei_genome_00018759	16244	14597	6235	12766	7300	9609	5762	3939	6690	4243	7753	5747	18314	15115	15474
remanei_genome_00018760	17856	18368	13871	16352	12758	15323	4624	2094	2980	6804	6309	4901	9609	8681	8321
remanei_genome_00018761	3122	3790	2101	4180	3843	6535	2245	1136	1309	4260	4624	3450	7594	7598	5986
remanei_genome_00018762	38381	41320	35890	30705	26923	35993	10082	5429	6007	11287	8809	6001	7360	8423	8533
remanei_genome_00018764	40602	32203	21498	29144	16981	18150	11259	6506	10318	9543	12757	9205	25681	19070	19735
remanei_genome_00018767	26447	26639	19711	14816	14733	13427	10052	6850	7137	4547	8098	6380	11103	10516	9218
remanei_genome_00018768	83	167	97	78	104	136	55	77	52	78	139	77	126	53	73
remanei_genome_00018770	24861	27724	26085	17024	17674	20203	6712	3771	4780	3780	5153	3931	5195	5304	5904
remanei_genome_00018771	315	236	146	626	499	873	113	35	78	412	688	433	1281	1471	1267
remanei_genome_00018748	115828	97844	53458	84841	51112	49086	19214	7824	14084	12921	13715	12838	31368	28386	32765
remanei_genome_00018749	1447	44	48	309	36	112	20408	11981	17670	5399	9765	8352	11367	7785	9561
remanei_genome_00018751	74	24	36	624	236	604	156	92	116	1372	956	619	1528	1720	1356
remanei_genome_00018752	12798	10448	7048	6666	4839	5120	2917	2410	3456	1846	4343	3121	8219	5974	7014
remanei_genome_00018755	2316	1665	1722	7253	5123	11161	835	571	512	4628	6606	3265	1467	1445	1232
remanei_genome_00018756	305	260	216	386	239	361	328	151	218	451	407	397	498	366	371
remanei_genome_00018763	9162	918	1589	2555	570	704	195328	131333	110898	48945	63076	55672	58143	46221	40966
remanei_genome_00018765	108847	119720	111174	93713	82252	121535	29416	20287	22816	23137	37154	16826	27312	27427	26497
remanei_genome_00018766	15199	17053	12622	9467	8857	10962	1697	1266	1719	2037	2988	2193	6619	6319	5930
remanei_genome_00018769	20781	19839	15980	13150	9994	12306	6228	2517	3616	2376	3156	2716	3965	2918	4411
remanei_genome_00018772	265	164	234	1160	705	2139	119	129	219	1157	3960	2680	6109	5994	5516
remanei_genome_00018775	2012	1957	2245	4486	4082	10160	3511	2517	2941	14757	25079	15009	12194	13173	10443
remanei_genome_00018777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
remanei_genome_00018778	3660	76	352	944	81	108	82418	44137	43949	20164	24053	17880	20484	15617	14854
remanei_genome_00018779	473043	424899	373960	356532	261960	356077	214825	161059	150409	184912	326532	143245	239254	238074	189054
remanei_genome_00018781	63599	51867	39841	51897	36915	47974	18302	11726	15522	17362	31191	18440	43649	34096	37882
remanei_genome_00018782	6927	6841	6618	5963	5190	5949	2562	1028	1501	2355	2271	1276	1998	1971	2059
remanei_genome_00018783	26174	27191	12539	17438	12281	10960	2280	933	2028	1710	2226	2372	5332	5224	6357
remanei_genome_00018785	554	218	307	2401	1610	7164	395	237	329	2024	10239	3994	7446	7213	5770
remanei_genome_00018787	1698	55	105	445	127	188	28234	19635	26332	7578	16384	14659	19103	14955	16197
remanei_genome_00018788	244	220	277	293	206	207	65	71	61	264	284	147	1959	2523	2047
remanei_genome_00018791	14938	14241	6385	11436	6711	6625	2939	1674	2968	2223	3540	2817	9774	8107	8922
remanei_genome_00018792	11200	11094	10881	12544	11406	20875	7260	5748	4750	7669	10880	3416	3686	4193	3382
remanei_genome_00018773	2888	620	698	4506	1692	2978	4074	1140	1618	8127	4979	3188	6170	5652	4106
remanei_genome_00018774	793	693	593	1244	815	1724	205	109	238	936	1449	1175	4734	3623	3480
remanei_genome_00018776	12220	256	1126	3697	401	936	229135	132199	167314	51654	91076	98869	117765	87923	88146
remanei_genome_00018780	19614	20129	18334	16358	14151	21299	6262	3703	4138	3952	11996	2954	5181	6039	5584
remanei_genome_00018784	1692	18	114	396	16	14	33803	14319	19918	7110	9468	10519	13614	10654	11717
remanei_genome_00018786	13299	175	1465	2818	101	116	257990	180793	170585	62014	147166	94056	73884	67905	60541
remanei_genome_00018789	91992	73514	39350	60485	35317	30707	2541	1003	2925	2208	2220	3927	7289	6963	15448
remanei_genome_00018790	39437	33966	40308	37891	38665	63156	22163	20207	14518	19893	32964	13054	12573	14290	12204
remanei_genome_00018793	243	147	180	1381	893	2103	204	189	333	1072	2750	1974	6236	4820	4636
remanei_genome_00018794	2	0	0	1	1	10	18	18	21	8	14	2	0	3	24
remanei_genome_00018796	16559	17499	11757	10671	8830	10293	8565	5278	6904	5032	6691	6171	7888	7293	6883
remanei_genome_00018797	40	112	38	350	392	585	34	113	143	111	1857	864	10680	9370	10151
remanei_genome_00018799	3465	2005	2862	4566	4072	6324	2709	1619	2724	3354	7721	5427	7361	6571	6110
remanei_genome_00018801	192815	190145	194317	196175	129693	242063	109924	85553	71371	118223	160663	63469	86380	95003	81527
remanei_genome_00018804	33072	31417	23427	27635	20891	25536	11216	5556	8322	7838	10485	6623	11768	10606	10638
remanei_genome_00018808	10654	12038	12381	6464	7054	6980	2739	1703	2197	1140	1734	1210	1586	1564	1414
remanei_genome_00018812	1580	72	245	442	51	43	36543	37210	29661	8507	16762	8789	8074	7284	6162
remanei_genome_00018813	57	25	19	205	107	200	732	638	719	578	634	416	1028	1284	1108
remanei_genome_00018816	1974	24	346	612	48	120	46292	43629	41368	10541	21177	11347	13740	10368	9405
remanei_genome_00018817	31299	36173	34596	25094	23489	32605	18253	10885	12161	6620	10039	4797	4513	4475	4820
remanei_genome_00018818	1286	777	1203	5215	3620	13351	2517	1418	1674	7034	9150	3683	6096	7378	4970
remanei_genome_00018795	29834	29936	26709	23782	23757	39527	19133	19362	16424	15423	33593	16860	17741	15559	13984
remanei_genome_00018798	462	143	177	1108	609	1145	690	254	460	1704	1871	1466	6561	6938	8147
remanei_genome_00018800	215826	202798	145362	169221	116525	185999	138116	120056	157558	124062	279582	146880	301740	255266	224653
remanei_genome_00018802	1674	1614	1299	1762	1316	1934	1162	728	872	1297	1298	946	1370	1401	988
