Geneid	8FG1	8FG2	8FG3	8FS1	8FS2	8FS3	8MG1	8MG2	8MG3	8MS1	8MS2	8MS3	8WM1	8WM2	8WM3
latens_genome_00004803	78	8	40	185	56	226	884	550	225	1306	1553	785	390	287	210
latens_genome_00004804	80	74	48	811	638	747	66	33	56	451	505	1326	1394	1146	1036
latens_genome_00004805	618	274	202	2325	1486	1724	746	312	176	2162	1584	2182	2355	1808	1879
latens_genome_00004807	258	104	110	784	774	788	244	103	102	780	892	1546	5011	4177	3791
latens_genome_00004809	62	35	81	244	274	162	25	79	0	1183	1358	315	798	527	518
latens_genome_00004812	334	532	303	582	1756	922	272	223	97	751	1015	604	1424	1057	920
latens_genome_00004814	0	0	0	16	12	20	2	0	0	16	9	8	31	26	26
latens_genome_00004816	907	136	461	1771	1053	1376	635	319	258	1182	1048	980	1172	1061	957
latens_genome_00004820	0	0	0	6	0	6	2	14	0	8	5	0	2	0	0
latens_genome_00004828	0	0	6	6	8	0	18	4	4	14	0	4	2	8	0
latens_genome_00004829	8	2	2	20	4	2	46	18	2	64	48	10	26	4	16
latens_genome_00004834	2	0	4	29	6	22	0	4	2	18	25	11	113	83	50
latens_genome_00004835	10	10	4	53	50	24	2	0	0	61	65	56	270	184	137
latens_genome_00004837	10	12	0	67	73	75	13	15	0	160	286	121	102	110	78
latens_genome_00004824	891	199	333	1993	1441	1854	561	178	231	1341	1254	2455	12851	12380	10763
latens_genome_00004825	95	132	160	330	348	350	32	14	24	186	276	474	1185	1188	747
latens_genome_00004826	66	186	132	86	48	44	4	8	0	12	2	8	4	22	18
latens_genome_00004827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004830	207	188	89	602	795	612	166	52	46	344	490	282	1944	1789	1320
latens_genome_00004831	3806	3386	4852	6645	13459	21615	2422	776	2638	4594	4130	11604	21132	21703	16830
latens_genome_00004832	76	1208	36	310	10240	833	480	46	0	1418	1176	470	11328	14603	10696
latens_genome_00004833	539	242	370	2253	1394	2223	211	92	52	1204	1382	836	2287	2326	2079
latens_genome_00004836	8	6	4	8	20	14	0	0	0	20	14	2	26	4	0
latens_genome_00004839	0	0	0	6	2	0	4	0	0	4	3	0	6	8	4
latens_genome_00004840	2	8	6	24	99	48	8	6	4	64	66	160	3412	4685	3054
latens_genome_00004841	296	398	270	808	2252	1504	479	176	232	1375	1172	2215	5187	3954	3935
latens_genome_00004843	88	80	84	595	393	472	48	16	29	628	413	661	2098	1918	1728
latens_genome_00004844	36	34	54	200	360	455	46	14	67	144	222	475	1058	972	744
latens_genome_00004845	156	22	142	1242	620	1995	121	62	228	1044	1319	2645	6389	5009	6298
latens_genome_00004848	1476	1609	1511	5244	7488	7016	1618	393	1005	3280	3130	6510	11724	9702	8655
latens_genome_00004850	296	1810	822	754	7597	3639	1128	164	1260	1662	1751	5847	13758	12610	11942
latens_genome_00004838	194	150	164	1097	840	970	145	186	74	1290	1382	1352	2216	1715	1550
latens_genome_00004842	4	2	4	32	22	46	2	0	0	38	30	16	56	40	26
latens_genome_00004846	216	66	70	1949	2147	3306	198	34	92	1654	2034	3160	6010	4893	5185
latens_genome_00004847	8	2	4	20	44	64	10	1	4	27	21	19	125	52	51
latens_genome_00004849	6	12	14	36	24	32	0	0	0	14	24	36	68	68	40
latens_genome_00004851	8	12	0	36	18	33	0	1	0	10	22	6	12	7	8
latens_genome_00004852	174	169	274	2859	2656	2469	186	210	198	3550	3177	3987	1401	846	1144
latens_genome_00004853	194	92	142	3204	2067	1791	174	188	80	2688	3413	2232	1419	1205	1174
latens_genome_00004855	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
latens_genome_00004856	74	550	64	586	4005	1010	186	54	133	680	730	2187	5496	4139	4548
latens_genome_00004859	7	34	2	29	135	54	26	2	0	37	54	12	128	102	100
latens_genome_00004860	256	88	130	556	400	502	110	80	22	358	359	222	1861	1390	1466
latens_genome_00004861	66	53	93	52	64	87	0	12	6	50	88	9	92	86	76
latens_genome_00004863	83	80	50	170	96	232	89	80	7	476	348	156	837	566	687
latens_genome_00004865	15	6	4	18	18	14	4	2	0	26	16	4	43	77	37
latens_genome_00004866	14	24	45	30	21	47	26	6	0	37	55	6	98	113	61
latens_genome_00004867	36	54	68	61	96	75	16	6	2	64	43	21	274	228	126
latens_genome_00004868	1875	1389	1455	3892	5866	4602	864	202	812	2803	3151	7294	19350	17670	14922
latens_genome_00004871	10604	5512	7610	22776	20108	33208	5295	951	2539	21919	12169	28042	58845	49994	56891
latens_genome_00004854	953	501	539	2356	2695	3305	727	198	483	1757	1650	3441	7578	6417	6986
latens_genome_00004857	0	0	0	14	2	10	0	0	0	22	22	2	26	6	8
latens_genome_00004858	0	2	0	24	4	12	4	0	0	2	31	20	50	53	33
latens_genome_00004862	4	1	4	36	2	32	14	22	6	246	374	232	223	124	157
latens_genome_00004864	678	884	334	407	362	88	581	270	12	321	134	18	50	28	69
latens_genome_00004869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004873	0	0	0	12	16	2	0	2	0	4	2	6	14	6	2
latens_genome_00004874	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
latens_genome_00004877	736	170	340	1511	894	1218	565	227	177	1136	1047	1128	7190	5658	5515
latens_genome_00004878	77	64	43	212	185	217	57	13	39	154	110	259	514	435	451
latens_genome_00004883	114	162	265	209	276	364	44	43	33	201	223	242	555	416	393
latens_genome_00004885	74	68	117	260	455	598	67	63	51	237	280	277	914	508	666
latens_genome_00004886	1212	520	697	2707	2580	2928	1172	570	1083	1313	1264	3790	5064	5210	5028
latens_genome_00004888	1313	734	1012	2578	3404	5202	995	672	554	2335	3252	3716	15684	15420	14381
latens_genome_00004889	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0
latens_genome_00004872	10	26	8	220	194	252	58	18	28	380	274	430	928	786	654
latens_genome_00004879	586	416	540	2219	3368	3347	1030	291	550	2351	2270	5001	17250	15621	13715
latens_genome_00004880	66	76	40	136	1094	302	80	74	6	558	988	144	4247	3932	1443
latens_genome_00004881	678	132	140	3204	1753	1740	650	182	146	3262	2067	2626	4744	4053	3212
latens_genome_00004882	62	12	34	472	340	454	46	16	22	430	360	324	334	294	250
latens_genome_00004884	1644	1225	1253	1689	1983	2292	196	80	167	450	582	1063	5190	5951	4690
latens_genome_00004887	460	596	448	1199	1990	1187	379	283	201	1294	1609	1589	2385	2023	1824
latens_genome_00004876	0	4	2	17	30	27	0	2	0	15	8	19	23	17	14
latens_genome_00004875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004890	110	66	55	190	136	153	46	20	16	86	123	200	5774	5598	3664
latens_genome_00004892	505	190	276	1274	1458	1718	624	445	171	2028	2412	2224	14921	12816	10178
latens_genome_00004893	800	253	355	3029	3535	4465	975	449	195	3721	3929	2422	32963	29428	24557
latens_genome_00004894	19	0	12	216	179	217	26	23	14	320	314	401	732	558	450
latens_genome_00004899	464	215	314	819	1482	1184	331	189	244	714	849	993	3734	3399	2867
latens_genome_00004900	6353	4027	4797	14775	11938	17934	2555	1206	1317	6767	5382	8573	9291	7885	8155
latens_genome_00004901	7594	5170	4473	18393	22596	21270	3995	2235	2814	8237	8769	15683	33675	30328	32021
latens_genome_00004904	6	2	0	30	6	32	8	2	10	52	80	38	117	173	94
latens_genome_00004907	2504	5173	1563	11532	34724	17105	3514	1157	4428	18037	14902	56024	57629	45757	52653
latens_genome_00004891	44	40	46	352	196	552	8	22	12	264	376	524	686	474	444
latens_genome_00004895	14	6	8	216	132	110	10	8	0	495	626	937	704	818	568
latens_genome_00004896	1117	1022	929	1723	2236	2252	806	275	282	1750	1550	1273	8284	8228	8143
latens_genome_00004897	978	729	1088	1246	2223	1512	146	136	27	513	949	498	3980	4343	3189
latens_genome_00004898	0	0	0	0	0	0	0	0	13	0	0	53	0	0	0
latens_genome_00004902	1538	1424	1616	2134	1280	1388	46	24	4	320	216	132	230	293	169
latens_genome_00004903	5016	470	2120	10728	3050	6723	2916	2672	1620	9416	7644	6007	3063	2540	2525
latens_genome_00004905	42	28	48	406	238	336	70	100	116	980	1264	1812	400	394	366
latens_genome_00004906	916	212	331	2023	1421	2107	733	295	672	919	973	1637	4166	4259	4624
latens_genome_00004908	128	46	128	513	276	555	182	134	22	1049	996	194	472	435	457
latens_genome_00004909	11	2	0	55	8	11	20	1	0	114	22	6	5	2	3
latens_genome_00004914	0	0	0	18	2	24	0	2	0	13	16	12	76	46	16
latens_genome_00004919	920	451	804	1698	1502	1977	492	124	349	736	642	1901	6510	5450	5062
latens_genome_00004923	1813	2428	1979	2635	2982	1987	470	217	232	815	894	1485	4137	3751	2710
latens_genome_00004924	252	374	327	604	918	733	133	64	102	462	406	1240	1844	1418	1419
latens_genome_00004910	168	254	306	409	956	472	418	612	43	891	646	144	333	261	232
latens_genome_00004911	177	260	148	355	705	500	214	175	52	263	334	116	194	362	212
latens_genome_00004912	34	30	21	58	18	46	73	40	40	180	262	132	926	722	553
latens_genome_00004913	44	32	12	106	32	66	220	192	36	678	949	275	1587	1011	856
latens_genome_00004915	565	405	436	1384	1479	1588	327	106	74	892	662	822	1746	1717	1428
latens_genome_00004916	2507	381	1249	3775	3136	4096	877	391	534	2170	2222	4633	10965	9176	10214
latens_genome_00004917	173	343	217	573	893	473	58	86	58	734	951	1148	1430	1296	880
latens_genome_00004918	3	7	4	61	39	24	8	4	2	79	51	115	179	229	121
latens_genome_00004920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004921	776	2080	1666	4112	10358	14804	6212	1572	1601	18071	10918	14597	21727	15997	14317
latens_genome_00004922	0	0	4	17	8	10	2	0	0	8	29	1	24	29	13
latens_genome_00004925	2157	311	875	5924	1376	2594	1599	649	258	3909	2521	2571	6891	4729	4511
latens_genome_00004926	0	0	0	1	6	2	4	6	0	22	15	6	26	3	5
latens_genome_00004927	979	334	397	7760	5893	9163	851	300	593	5222	4835	16800	18213	11638	13856
latens_genome_00004934	90068	69502	98038	46621	32263	42227	613	114	1253	498	930	2588	23572	84046	25474
latens_genome_00004936	78	46	56	490	532	574	92	148	72	1348	1494	1594	810	480	410
latens_genome_00004937	2	4	4	46	31	18	0	9	0	78	111	52	94	64	35
latens_genome_00004940	4283	3132	2226	12946	12728	10454	1477	1600	936	5583	5838	8943	4247	3667	3063
latens_genome_00004942	62	38	53	526	505	686	64	38	44	506	528	1240	4287	3868	3520
latens_genome_00004943	0	2	0	0	0	6	0	0	0	2	0	0	22	2	1
latens_genome_00004947	228	165	102	1348	1384	632	120	148	74	456	819	726	2356	1136	2850
latens_genome_00004928	0	0	2	4	3	8	0	0	0	0	6	1	0	0	0
latens_genome_00004929	3055	502	1909	14046	6160	15676	1577	695	208	11464	8497	4367	6221	4377	5672
latens_genome_00004930	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0
latens_genome_00004931	20	8	10	46	58	48	10	6	2	45	70	44	164	154	152
latens_genome_00004932	250	92	280	2126	1486	3272	232	32	54	3168	1586	1544	1932	1155	1414
latens_genome_00004933	1	0	0	3	0	1	1	0	0	0	3	1	7	1	6
latens_genome_00004935	1378	260	402	2732	1564	1798	742	354	162	1274	1236	1285	1856	1858	1584
latens_genome_00004938	78	74	122	900	1298	1066	93	134	92	3318	2983	2055	958	800	813
latens_genome_00004939	594	208	290	3064	1502	3063	446	264	295	2473	2457	3888	3392	2098	2420
latens_genome_00004941	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
latens_genome_00004944	4	26	12	14	18	20	28	0	0	8	0	12	220	144	228
latens_genome_00004946	222	135	243	1990	1596	1549	235	517	209	3752	3964	4071	2078	2049	1885
latens_genome_00004948	24483	21909	19093	41809	57313	56167	17227	3438	235620	51144	22475	301832	173101	157573	160872
latens_genome_00004949	2777	1840	1245	5119	5027	4740	988	351	445	2245	2586	3787	9017	8290	7636
latens_genome_00004945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004950	227	156	224	451	306	450	46	45	45	224	210	440	1457	1272	1256
latens_genome_00004952	36	22	50	62	4	42	6	4	0	4	0	6	102	70	40
latens_genome_00004953	126	153	104	126	160	80	68	32	2	62	39	22	155	146	104
latens_genome_00004954	231	306	287	270	390	242	162	86	24	517	334	174	568	533	493
latens_genome_00004961	2	0	2	4	2	16	0	0	0	18	13	0	168	84	87
latens_genome_00004962	0	0	0	2	6	2	4	0	0	62	14	14	6	5	0
latens_genome_00004963	160	202	178	184	234	232	14	10	4	70	100	63	274	297	160
latens_genome_00004964	958	2086	1158	2103	8111	3901	890	1293	206	2301	2437	550	2924	3371	3008
latens_genome_00004965	1184	1132	1362	1018	1752	1426	180	66	137	412	495	875	2260	2369	1772
latens_genome_00004966	584	499	590	1667	1355	1438	312	157	104	849	831	629	1521	1268	1237
latens_genome_00004967	59	59	50	201	193	272	29	22	0	220	206	139	292	299	217
latens_genome_00004951	2	0	0	20	43	48	0	2	0	81	53	41	87	56	48
latens_genome_00004955	2	0	4	4	4	6	0	6	4	18	12	16	10	6	2
latens_genome_00004956	284	394	468	288	186	284	8	14	0	38	83	36	122	132	132
latens_genome_00004959	0	0	0	0	0	0	0	0	0	0	0	0	13	9	12
latens_genome_00004957	0	0	0	0	0	2	0	0	0	0	0	2	4	0	0
latens_genome_00004958	2	0	0	0	0	0	0	0	1	0	0	0	4	2	1
latens_genome_00004960	0	0	0	0	0	0	0	0	0	0	0	0	10	6	5
latens_genome_00004968	650	380	514	722	860	859	106	44	16	252	273	195	2847	2549	2097
latens_genome_00004969	2066	2318	2511	4090	4347	3517	913	847	688	3969	4833	5566	5289	4691	3919
latens_genome_00004971	464	108	148	1426	1228	1254	176	110	104	876	931	1105	21975	24012	20057
latens_genome_00004975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004977	0	4	4	14	2	4	6	8	0	76	26	22	50	20	22
latens_genome_00004978	2	20	12	10	8	14	2	2	0	0	4	0	0	4	0
latens_genome_00004979	0	4	4	0	0	0	0	0	0	0	0	0	2	2	0
latens_genome_00004980	2	18	16	6	4	2	0	0	0	0	0	0	10	4	6
latens_genome_00004982	386726	211171	282921	417347	1127426	854261	2072	344	3100	1469	10348	17934	219997	635440	275939
latens_genome_00004985	0	0	0	0	0	2	0	0	0	0	4	6	4	5	8
latens_genome_00004986	31	38	45	448	394	441	26	29	34	318	466	982	1726	1448	1162
latens_genome_00004987	1758	811	1473	28904	16481	33638	1241	333	1403	14740	10663	46747	30086	21939	24880
latens_genome_00004970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004972	55	22	29	203	138	187	28	36	58	222	247	692	1459	1203	1042
latens_genome_00004973	28	2	4	30	30	22	4	4	0	16	23	30	511	520	334
latens_genome_00004974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00004976	12	4	4	36	12	16	6	33	0	104	214	71	98	106	72
latens_genome_00004981	16	32	22	66	126	50	30	0	0	44	42	14	206	226	86
latens_genome_00004983	170	58	96	496	314	425	88	24	51	441	516	725	6111	5568	4011
latens_genome_00004984	6	0	2	29	24	24	0	2	2	42	50	102	91	62	70
latens_genome_00004989	263	165	60	1039	920	873	195	82	119	840	882	1897	2529	1791	1782
latens_genome_00004991	46	86	42	277	410	359	52	66	104	142	229	568	1033	757	682
latens_genome_00004992	1140	2139	2580	3707	5655	6086	1650	1490	2381	4473	4264	9461	9362	8554	6578
latens_genome_00004993	12937	14160	11716	19778	35503	31091	5428	1961	4342	13342	11727	29193	50276	45968	41723
latens_genome_00004994	378	671	399	1494	3040	2440	344	793	218	2444	3080	2397	1933	1663	1344
latens_genome_00004996	72	44	11	103	202	70	6	2	16	79	168	105	4024	2846	2604
latens_genome_00004998	56	18	20	260	362	318	31	18	64	244	386	738	2206	2221	1815
latens_genome_00005003	254	242	132	1364	1200	902	185	165	129	1014	1176	2875	2022	1644	1460
latens_genome_00005004	28123	9138	20788	69707	59710	117220	22258	10492	4225	53906	49854	33306	42606	38765	35916
latens_genome_00004988	2057	1524	1313	4089	5455	5395	849	266	900	2324	3271	7911	20303	19379	16248
latens_genome_00004990	194	334	278	440	1245	1282	229	111	209	300	387	697	1157	1083	1151
latens_genome_00004997	534	244	602	2588	1267	1794	222	274	106	4362	3841	3224	3234	3263	2811
latens_genome_00004999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00005000	3390	1026	922	11552	6115	7453	1236	1361	322	3569	6257	2964	3993	3487	3485
latens_genome_00005001	339	241	260	1581	2266	2629	383	112	394	1312	1589	2976	16825	13184	12947
latens_genome_00005002	1119	1688	974	2353	6175	3832	412	165	581	928	1311	3607	6037	6091	4868
latens_genome_00004995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00005008	6467	1080	2770	13636	7256	15182	1592	1684	1104	3212	5416	5183	7531	7022	6746
latens_genome_00005009	3	75	20	80	479	154	12	2	8	73	146	31	3811	2465	2864
latens_genome_00005011	156	472	60	600	1646	520	244	46	54	1000	404	1135	15364	9774	6571
latens_genome_00005012	159	57	130	345	322	330	8	21	4	56	128	100	1656	1863	1289
latens_genome_00005014	104	56	58	558	504	616	97	68	28	504	790	943	2267	1620	1310
latens_genome_00005016	80	39	64	180	210	259	82	38	6	236	185	54	822	729	576
latens_genome_00005022	2	6	2	118	104	120	16	0	6	124	144	304	252	154	152
latens_genome_00005023	8	22	10	26	32	4	12	4	0	10	16	2	284	151	38
latens_genome_00005024	2672	2259	2480	3860	5471	4701	801	430	776	2107	1969	4839	18781	18214	14687
latens_genome_00005025	24787	24656	29452	62922	64243	69340	1521	360	1144	4538	2776	10198	5996	18838	5471
latens_genome_00005026	249	344	418	642	1061	1298	191	136	77	439	609	396	1307	1050	1127
latens_genome_00005005	1231	1286	1077	1392	1566	1323	86	76	134	371	567	1043	2973	3194	2230
latens_genome_00005006	1128	90	403	2180	1058	2063	360	144	263	852	559	1360	3584	2114	2000
latens_genome_00005007	170	54	80	431	215	419	55	108	10	184	199	191	397	277	267
latens_genome_00005010	47	20	32	123	316	192	103	36	11	394	189	137	3240	2667	1680
latens_genome_00005013	388	261	226	1726	841	1105	398	195	122	3041	2062	3112	2796	2215	1706
latens_genome_00005015	1788	1354	1392	5100	3414	4162	1342	1336	276	5441	4558	2844	4894	4213	3730
latens_genome_00005017	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2
latens_genome_00005018	424	240	218	1384	1245	1304	738	312	108	2598	1628	804	2083	1403	1361
latens_genome_00005019	90	132	100	122	98	98	76	34	21	268	316	216	530	578	364
latens_genome_00005020	20	12	32	38	34	84	40	30	2	266	126	56	404	296	278
latens_genome_00005021	22	20	28	110	24	48	48	26	6	534	622	215	816	528	450
latens_genome_00005027	5	2	6	22	10	10	0	4	4	0	12	29	24	19	16
latens_genome_00005028	229	372	231	686	955	789	118	51	93	466	689	1375	3871	3215	2761
latens_genome_00005029	28	36	30	78	48	91	10	6	10	48	72	122	574	360	338
latens_genome_00005030	1476	1851	2014	1488	1988	1936	212	84	144	538	421	691	2876	2379	2034
latens_genome_00005031	1654	1491	1778	1765	1644	1827	227	96	124	424	428	949	5545	5293	3769
latens_genome_00005032	350	176	185	1294	909	804	35	6	18	274	312	557	3460	2865	2130
latens_genome_00005033	4952	1533	3767	9672	7467	15096	2812	890	2791	4211	3355	13536	11569	12804	9138
latens_genome_00005034	1467	451	787	5442	2768	4362	973	846	617	2948	3471	4323	3781	3635	3243
latens_genome_00005037	62	18	47	196	135	172	4	6	7	97	25	99	115	178	113
latens_genome_00005039	20	2	12	90	66	52	12	16	4	42	88	82	199	180	162
latens_genome_00005044	34	6	32	155	84	72	36	2	12	821	350	370	480	402	208
latens_genome_00005051	278	216	214	871	981	1064	191	251	40	1079	1096	208	680	568	705
latens_genome_00005052	567	616	434	1154	1152	922	153	119	49	663	843	306	2060	1995	1678
latens_genome_00005035	206	72	115	962	501	674	158	187	152	652	754	1164	2731	2255	1847
latens_genome_00005036	94	84	88	468	373	483	78	70	50	520	534	603	1421	1214	1176
latens_genome_00005038	36	47	16	226	563	271	2	0	0	84	189	10	94	83	318
latens_genome_00005040	4	4	4	59	46	28	10	6	2	138	182	161	310	266	218
latens_genome_00005041	846	980	674	1633	1232	976	154	68	142	1521	1578	1986	1600	1216	1088
latens_genome_00005042	138	74	84	384	298	326	4	0	0	16	27	22	147	160	220
latens_genome_00005043	2612	1660	1686	7762	7018	9090	2147	983	384	4541	5140	3187	5537	4933	4356
latens_genome_00005045	74	78	108	46	48	72	34	26	11	139	116	72	134	104	86
latens_genome_00005046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00005047	32	28	22	38	20	0	12	12	0	10	8	8	2	20	26
latens_genome_00005048	208	294	313	234	380	232	4	4	2	16	31	6	22	62	14
latens_genome_00005049	50	77	58	218	122	207	24	8	8	76	150	181	421	348	338
latens_genome_00005050	2278	4591	2926	5742	14574	8284	1242	638	1261	3200	2158	5531	5141	5641	6037
latens_genome_00005053	4593	8338	5356	7718	15679	7639	2994	739	1358	8740	4301	7195	10213	10055	9448
latens_genome_00005057	212	116	148	1004	938	1154	168	354	36	1226	2098	339	1360	1051	1150
latens_genome_00005058	4	0	0	15	19	3	6	2	0	2	14	10	11	8	17
latens_genome_00005060	149541	26251	94629	300667	121168	282911	82934	270612	53344	212338	309437	138698	79824	96848	81822
latens_genome_00005061	2134	5823	3042	4590	19222	8058	1431	478	2115	2341	2425	7309	19953	22570	17934
latens_genome_00005062	219	104	169	966	713	786	183	170	49	1054	963	619	773	665	685
latens_genome_00005064	254	120	182	565	362	564	82	70	54	520	726	1556	5344	5673	5000
latens_genome_00005066	82	82	65	338	356	425	32	36	46	218	461	537	488	598	434
latens_genome_00005067	68	30	110	110	66	96	10	10	22	105	92	64	150	190	144
latens_genome_00005068	446	317	382	610	643	959	152	136	76	546	623	1046	6748	5762	4545
latens_genome_00005069	14002	3456	6467	30367	18649	28727	5300	2523	3019	11683	12001	20975	32039	33159	31046
latens_genome_00005071	109508	55825	55387	497761	293164	424712	61260	40446	49424	442036	334433	557974	334429	268424	282752
latens_genome_00005054	1342	428	731	2130	2100	3043	441	182	196	923	1135	1692	8371	7587	6920
latens_genome_00005055	1986	1338	1628	12237	11725	13231	1280	2639	1527	9656	16766	19089	9262	9136	9172
latens_genome_00005056	47	35	22	288	373	319	37	38	92	543	382	1098	2209	1663	1497
latens_genome_00005059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00005063	13687	5003	7710	35254	38025	51752	4959	1839	3904	8024	9488	22874	31189	33502	30654
latens_genome_00005065	701	773	772	962	937	899	116	22	49	275	292	551	1907	1853	1526
latens_genome_00005070	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
latens_genome_00005072	22	29	21	42	46	41	18	11	23	47	79	123	696	523	372
latens_genome_00005078	0	10	2	8	0	0	0	0	0	0	0	0	2	0	0
latens_genome_00005079	0	0	0	2	0	0	0	4	0	4	8	0	0	0	0
latens_genome_00005080	0	2	0	2	2	4	0	0	0	2	2	0	12	6	4
latens_genome_00005081	0	0	0	2	2	0	0	0	0	0	0	0	0	6	1
latens_genome_00005082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
latens_genome_00005086	726	182	217	1941	1424	1694	447	202	104	772	1043	1107	4489	4259	3718
latens_genome_00005088	44	90	50	326	670	387	62	236	216	675	674	1759	472	360	316
latens_genome_00005089	1552	1258	944	3517	5094	4456	538	290	460	1572	2245	3076	26205	19917	20818
latens_genome_00005090	2452	2017	1370	7158	10066	9472	1600	942	543	3373	5203	4079	10348	8666	7457
latens_genome_00005073	24	13	8	163	104	159	17	5	11	159	284	547	2776	2132	1575
latens_genome_00005074	1020	600	834	3996	3782	5784	926	790	332	4008	2319	2907	1298	1469	938
latens_genome_00005075	2784	3740	3336	3094	3298	3586	126	88	72	244	281	450	1338	2024	1032
latens_genome_00005076	1391	2038	1002	3797	7433	4804	986	410	851	3671	4114	9470	13287	12487	10350
